answer,meme1,meme2,meme3,narrative,setting,source
https://memett-original.s3.amazonaws.com/covid_memes_3871.png,https://memett-original.s3.amazonaws.com/covid_memes_3935.png,https://memett-original.s3.amazonaws.com/covid_memes_459.png,https://memett-original.s3.amazonaws.com/covid_memes_3871.png,The meme(s) view healthcare workers with a positive sentiment because its/his/her/their frontline pandemic service is/are seen as indispensable and life-saving.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_4405.png,https://memett-original.s3.amazonaws.com/covid_memes_4405.png,https://memett-original.s3.amazonaws.com/covid_memes_1768.png,https://memett-original.s3.amazonaws.com/covid_memes_3972.png,The meme(s) view pandemic-related health anxiety with a negative sentiment because its/his/her/their somatic symptom amplification is/are seen as irrationally exaggerated.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_2995.png,https://memett-original.s3.amazonaws.com/covid_memes_381.png,https://memett-original.s3.amazonaws.com/covid_memes_389.png,https://memett-original.s3.amazonaws.com/covid_memes_2995.png,The meme(s) view Plague Inc. game scenario with a neutral sentiment because its/his/her/their pandemic modeling is/are seen as uncannily realistic and predictive.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_3938.png,https://memett-original.s3.amazonaws.com/covid_memes_4182.png,https://memett-original.s3.amazonaws.com/covid_memes_1697.png,https://memett-original.s3.amazonaws.com/covid_memes_3938.png,The meme(s) view improvised solutions with a negative sentiment because its/his/her/their practical effectiveness is/are seen as absurdly inadequate.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_2908.png,https://memett-original.s3.amazonaws.com/covid_memes_2764.png,https://memett-original.s3.amazonaws.com/covid_memes_2908.png,https://memett-original.s3.amazonaws.com/covid_memes_2747.png,The meme(s) view work-from-home policies with a negative sentiment because its/his/her/their universal applicability across all job types and workers is/are seen as impractical and unequal.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_2704.png,https://memett-original.s3.amazonaws.com/covid_memes_2697.png,https://memett-original.s3.amazonaws.com/covid_memes_4381.png,https://memett-original.s3.amazonaws.com/covid_memes_2704.png,"The meme(s) view corporate pandemic email communication with a negative sentiment because its/his/her/their pandemic communication practices is/are seen as excessive, annoying, and unwelcome.",3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_1561.png,https://memett-original.s3.amazonaws.com/covid_memes_1093.png,https://memett-original.s3.amazonaws.com/covid_memes_1561.png,https://memett-original.s3.amazonaws.com/covid_memes_4384.png,The meme(s) view the emotional impact of the pandemic and the human heart's role in emotions with a negative sentiment because its/his/her/their emotional resonance is/are seen as detrimental.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_4202.png,https://memett-original.s3.amazonaws.com/covid_memes_3190.png,https://memett-original.s3.amazonaws.com/covid_memes_4202.png,https://memett-original.s3.amazonaws.com/covid_memes_3202.png,The meme(s) view pandemic origin narrative with a negative sentiment because its/his/her/their Wuhan-linked Etiology is/are seen as politically vengeful.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_843.png,https://memett-original.s3.amazonaws.com/covid_memes_2335.png,https://memett-original.s3.amazonaws.com/covid_memes_5695.png,https://memett-original.s3.amazonaws.com/covid_memes_843.png,The meme(s) view Trump's approach to coronavirus testing with a negative sentiment because its/his/her/their Testing Adequacy and Global Leadership is/are seen as manipulatively insufficient and boastfully ironic.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_4930.png,https://memett-original.s3.amazonaws.com/covid_memes_4930.png,https://memett-original.s3.amazonaws.com/covid_memes_265.png,https://memett-original.s3.amazonaws.com/covid_memes_210.png,The meme(s) view Chinese businesses with a negative sentiment because its/his/her/their Operational and Economic Factors is/are seen as questionably disastrous.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_2150.png,https://memett-original.s3.amazonaws.com/covid_memes_2150.png,https://memett-original.s3.amazonaws.com/covid_memes_2602.png,https://memett-original.s3.amazonaws.com/covid_memes_2303.png,The meme(s) view mask-wearing as a protective act with a neutral sentiment because its/his/her/their symbolic resilience is/are seen as ironically humorous.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_1567.png,https://memett-original.s3.amazonaws.com/covid_memes_1567.png,https://memett-original.s3.amazonaws.com/covid_memes_697.png,https://memett-original.s3.amazonaws.com/covid_memes_1518.png,The meme(s) view interpersonal blunders with a neutral sentiment because its/his/her/their emotional dynamics is/are seen as relatably humorous.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_173.png,https://memett-original.s3.amazonaws.com/covid_memes_739.png,https://memett-original.s3.amazonaws.com/covid_memes_4026.png,https://memett-original.s3.amazonaws.com/covid_memes_173.png,The meme(s) view Corona beer and Coronavirus wordplay with a negative sentiment because its/his/her/their Corona name-based pandemic humor is/are seen as insensitive and uncreative.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_162.png,https://memett-original.s3.amazonaws.com/covid_memes_67.png,https://memett-original.s3.amazonaws.com/covid_memes_162.png,https://memett-original.s3.amazonaws.com/covid_memes_2839.png,The meme(s) view remote work during the pandemic with a neutral sentiment because its/his/her/their Remote Work Management Challenges is/are seen as absurdly humorous.,3,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_882.png,https://memett-original.s3.amazonaws.com/covid_memes_1735.png,https://memett-original.s3.amazonaws.com/covid_memes_882.png,https://memett-original.s3.amazonaws.com/covid_memes_1465.png,The meme(s) view the general public with a negative sentiment because its/his/her/their pandemic-era behavior and attitudes is/are seen as misguided and reckless.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_2565.png,https://memett-original.s3.amazonaws.com/covid_memes_5550.png,https://memett-original.s3.amazonaws.com/covid_memes_2565.png,https://memett-original.s3.amazonaws.com/covid_memes_2280.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their character and behavior is/are seen as pernicious.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_5666.png,https://memett-original.s3.amazonaws.com/covid_memes_5666.png,https://memett-original.s3.amazonaws.com/covid_memes_1467.png,https://memett-original.s3.amazonaws.com/covid_memes_2263.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their perceived intellectual confidence and problem-solving approach is/are seen as grotesquely ignorant and illogical.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_2710.png,https://memett-original.s3.amazonaws.com/covid_memes_2710.png,https://memett-original.s3.amazonaws.com/covid_memes_2817.png,https://memett-original.s3.amazonaws.com/covid_memes_2799.png,The meme(s) view work-from-home experience with a negative sentiment because its/his/her/their work-life boundary erosion is/are seen as rapidly deteriorating and isolating.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_538.png,https://memett-original.s3.amazonaws.com/covid_memes_538.png,https://memett-original.s3.amazonaws.com/covid_memes_448.png,https://memett-original.s3.amazonaws.com/covid_memes_794.png,The meme(s) view the media with a negative sentiment because its/his/her/their reporting style and practices is/are seen as sensationalist and manipulative.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_246.png,https://memett-original.s3.amazonaws.com/covid_memes_246.png,https://memett-original.s3.amazonaws.com/covid_memes_185.png,https://memett-original.s3.amazonaws.com/covid_memes_201.png,The meme(s) view Donald Trump's use of the term 'Chinese Virus' with a negative sentiment because its/his/her/their diplomatic and credibility consequences is/are seen as credibility-damaging and diplomatically crude.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_1212.png,https://memett-original.s3.amazonaws.com/covid_memes_4748.png,https://memett-original.s3.amazonaws.com/covid_memes_1212.png,https://memett-original.s3.amazonaws.com/covid_memes_4853.png,The meme(s) view the year 2020 with a negative sentiment because its/his/her/their aftermath is/are seen as traumatically hostile and damaging.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_4754.png,https://memett-original.s3.amazonaws.com/covid_memes_4798.png,https://memett-original.s3.amazonaws.com/covid_memes_4754.png,https://memett-original.s3.amazonaws.com/covid_memes_2957.png,The meme(s) view working from home with a neutral sentiment because its/his/her/their workplace casualization is/are seen as arbitrarily trivial.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_3663.png,https://memett-original.s3.amazonaws.com/covid_memes_4963.png,https://memett-original.s3.amazonaws.com/covid_memes_3663.png,https://memett-original.s3.amazonaws.com/covid_memes_3114.png,The meme(s) view men with a neutral sentiment because its/his/her/their behavioral patterns is/are seen as absurdly uncontrollable and inappropriately fixated on trivial pursuits.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_5572.png,https://memett-original.s3.amazonaws.com/covid_memes_2205.png,https://memett-original.s3.amazonaws.com/covid_memes_5572.png,https://memett-original.s3.amazonaws.com/covid_memes_2283.png,The meme(s) view QAnon movement with a negative sentiment because its/his/her/their Conspiratorial Worldview is/are seen as self-contradictory and self-serving.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_2268.png,https://memett-original.s3.amazonaws.com/covid_memes_2333.png,https://memett-original.s3.amazonaws.com/covid_memes_5616.png,https://memett-original.s3.amazonaws.com/covid_memes_2268.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their physical appearance is/are seen as unflattering and ridiculous.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_398.png,https://memett-original.s3.amazonaws.com/covid_memes_356.png,https://memett-original.s3.amazonaws.com/covid_memes_398.png,https://memett-original.s3.amazonaws.com/covid_memes_283.png,The meme(s) view China with a negative sentiment because its/his/her/their pandemic response and global role is/are seen as irresponsible and malicious.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_363.png,https://memett-original.s3.amazonaws.com/covid_memes_631.png,https://memett-original.s3.amazonaws.com/covid_memes_363.png,https://memett-original.s3.amazonaws.com/covid_memes_2026.png,The meme(s) view public reactions to the early stages of the COVID-19 pandemic with a negative sentiment because its/his/her/their paradoxical responses is/are seen as disproportionately absurd.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_362.png,https://memett-original.s3.amazonaws.com/covid_memes_362.png,https://memett-original.s3.amazonaws.com/covid_memes_1658.png,https://memett-original.s3.amazonaws.com/covid_memes_3512.png,The meme(s) view pandemic coping mechanisms with a neutral sentiment because its/his/her/their alcohol-fueled pop culture humor is/are seen as ubiquitous.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_2999.png,https://memett-original.s3.amazonaws.com/covid_memes_396.png,https://memett-original.s3.amazonaws.com/covid_memes_3008.png,https://memett-original.s3.amazonaws.com/covid_memes_2999.png,The meme(s) view Xi Jinping and China with a negative sentiment because its/his/her/their perceived role in the pandemic's origin and cover-up is/are seen as culpable.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_2136.png,https://memett-original.s3.amazonaws.com/covid_memes_2331.png,https://memett-original.s3.amazonaws.com/covid_memes_2089.png,https://memett-original.s3.amazonaws.com/covid_memes_2136.png,The meme(s) view anti-vaxxers with a negative sentiment because its/his/her/their anti-vaccination defiance is/are seen as dangerously irrational and foolish.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_933.png,https://memett-original.s3.amazonaws.com/covid_memes_933.png,https://memett-original.s3.amazonaws.com/covid_memes_653.png,https://memett-original.s3.amazonaws.com/covid_memes_5423.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their pandemic response is/are seen as ironically contradictory.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_1569.png,https://memett-original.s3.amazonaws.com/covid_memes_689.png,https://memett-original.s3.amazonaws.com/covid_memes_1569.png,https://memett-original.s3.amazonaws.com/covid_memes_2310.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their crisis leadership is/are seen as ridiculously inept and inconsistent.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_5429.png,https://memett-original.s3.amazonaws.com/covid_memes_5620.png,https://memett-original.s3.amazonaws.com/covid_memes_5680.png,https://memett-original.s3.amazonaws.com/covid_memes_5429.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their crisis leadership is/are seen as reckless.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_2163.png,https://memett-original.s3.amazonaws.com/covid_memes_2575.png,https://memett-original.s3.amazonaws.com/covid_memes_5541.png,https://memett-original.s3.amazonaws.com/covid_memes_2163.png,The meme(s) view Donald Trump with a negative sentiment because its/his/her/their pandemic response is/are seen as hypocritical.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_5030.png,https://memett-original.s3.amazonaws.com/covid_memes_5030.png,https://memett-original.s3.amazonaws.com/covid_memes_1989.png,https://memett-original.s3.amazonaws.com/covid_memes_13.png,The meme(s) view South African government's pandemic lockdown measures with a negative sentiment because its/his/her/their prolonged and escalating lockdown measures is/are seen as absurdly excessive and comically inept.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_3400.png,https://memett-original.s3.amazonaws.com/covid_memes_3400.png,https://memett-original.s3.amazonaws.com/covid_memes_1223.png,https://memett-original.s3.amazonaws.com/covid_memes_1711.png,The meme(s) view Parenting young children during the 2020 pandemic with a neutral sentiment because its/his/her/their stringency is/are seen as wryly humorous.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_2902.png,https://memett-original.s3.amazonaws.com/covid_memes_1646.png,https://memett-original.s3.amazonaws.com/covid_memes_1833.png,https://memett-original.s3.amazonaws.com/covid_memes_2902.png,The meme(s) view video call appearance preparedness with a negative sentiment because its/his/her/their practicality of preparation is/are seen as unrealistic and burdensome.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_777.png,https://memett-original.s3.amazonaws.com/covid_memes_777.png,https://memett-original.s3.amazonaws.com/covid_memes_345.png,https://memett-original.s3.amazonaws.com/covid_memes_352.png,The meme(s) view Chinese government and Communist Party (CCP) with a negative sentiment because its/his/her/their handling of the initial COVID-19 outbreak is/are seen as manipulative and sinister.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_4968.png,https://memett-original.s3.amazonaws.com/covid_memes_4968.png,https://memett-original.s3.amazonaws.com/covid_memes_3260.png,https://memett-original.s3.amazonaws.com/covid_memes_549.png,The meme(s) view UK government during early lockdown with a negative sentiment because its/his/her/their handling of the COVID-19 pandemic is/are seen as recklessly incompetent.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_4228.png,https://memett-original.s3.amazonaws.com/covid_memes_4228.png,https://memett-original.s3.amazonaws.com/covid_memes_4788.png,https://memett-original.s3.amazonaws.com/covid_memes_2017.png,The meme(s) view the COVID-19 pandemic with a negative sentiment because its/his/her/their multifaceted global crisis impact is/are seen as catastrophic and world-altering.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_3434.png,https://memett-original.s3.amazonaws.com/covid_memes_80.png,https://memett-original.s3.amazonaws.com/covid_memes_3434.png,https://memett-original.s3.amazonaws.com/covid_memes_2616.png,The meme(s) view working from home with a negative sentiment because its/his/her/their work-life balance is/are seen as disorienting and disruptive.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_338.png,https://memett-original.s3.amazonaws.com/covid_memes_5143.png,https://memett-original.s3.amazonaws.com/covid_memes_338.png,https://memett-original.s3.amazonaws.com/covid_memes_797.png,The meme(s) view introverts and their stereotypes with a neutral sentiment because its/his/her/their social interaction avoidance is/are seen as humorously advantageous.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_5424.png,https://memett-original.s3.amazonaws.com/covid_memes_4255.png,https://memett-original.s3.amazonaws.com/covid_memes_4817.png,https://memett-original.s3.amazonaws.com/covid_memes_5424.png,The meme(s) view QAnon movement with a negative sentiment because its/his/her/their Conspiratorial Worldview is/are seen as frantic and irrational.,4,Harm-C
https://memett-original.s3.amazonaws.com/covid_memes_4143.png,https://memett-original.s3.amazonaws.com/covid_memes_633.png,https://memett-original.s3.amazonaws.com/covid_memes_4490.png,https://memett-original.s3.amazonaws.com/covid_memes_4143.png,The meme(s) view internet meme culture with a negative sentiment because its/his/her/their collective aesthetic and cultural framework is/are seen as dangerously arrogant and naive.,4,Harm-C
